#(id,from,to,speed,planTime)
(25498,54,44,4,9)
(25499,89,10,6,3)
(25500,61,32,1,2)
(25501,46,73,1,5)
(25502,100,36,4,10)
(25503,79,59,7,9)
(25504,57,12,2,9)
(25505,72,95,7,10)
(25506,38,60,6,2)
(25507,37,81,3,9)
(25508,79,37,8,1)
(25509,76,88,7,6)
(25510,90,87,3,4)
(25511,11,88,2,9)
(25512,67,83,4,1)
(25513,78,57,8,6)
(25514,17,71,1,3)
(25515,17,15,8,3)
(25516,52,45,3,6)
(25517,32,68,6,1)
(25518,100,56,3,6)
(25519,15,64,6,9)
(25520,20,58,7,2)
(25521,54,23,1,10)
(25522,98,80,5,10)
(25523,29,4,2,2)
(25524,24,23,3,7)
(25525,57,61,1,3)
(25526,16,3,2,4)
(25527,33,62,5,8)
(25528,86,2,6,2)
(25529,92,90,8,10)
(25530,36,39,8,10)
(25531,43,31,4,6)
(25532,20,10,1,1)
(25533,37,97,8,1)
(25534,66,75,7,2)
(25535,3,45,7,4)
(25536,13,48,3,4)
(25537,37,92,7,8)
(25538,31,27,3,7)
(25539,24,8,7,1)
(25540,85,29,6,5)
(25541,25,87,6,3)
(25542,62,23,2,4)
(25543,34,6,7,2)
(25544,54,47,2,3)
(25545,4,46,7,8)
(25546,39,33,4,4)
(25547,7,15,1,8)
(25548,44,96,6,2)
(25549,82,86,8,7)
(25550,75,46,6,3)
(25551,53,93,1,4)
(25552,5,42,7,2)
(25553,54,94,2,8)
(25554,93,53,4,9)
(25555,68,63,1,2)
(25556,58,3,3,4)
(25557,55,3,3,4)
(25558,49,89,1,8)
(25559,81,60,6,8)
(25560,1,37,2,6)
(25561,97,38,3,4)
(25562,57,2,4,4)
(25563,66,80,2,10)
(25564,49,80,5,4)
(25565,83,78,5,4)
(25566,66,2,2,7)
(25567,63,6,7,9)
(25568,10,91,4,1)
(25569,96,99,1,6)
(25570,0,84,8,5)
(25571,30,77,5,6)
(25572,57,51,8,10)
(25573,95,47,1,2)
(25574,15,70,8,8)
(25575,76,1,6,3)
(25576,59,93,4,8)
(25577,91,87,4,6)
(25578,71,81,5,8)
(25579,24,45,8,3)
(25580,62,26,3,3)
(25581,39,56,1,1)
(25582,25,21,8,10)
(25583,22,39,5,8)
(25584,98,44,5,4)
(25585,30,39,6,7)
(25586,86,0,2,4)
(25587,45,11,8,1)
(25588,3,75,6,4)
(25589,30,45,4,8)
(25590,66,62,4,7)
(25591,68,6,6,9)
(25592,16,68,3,5)
(25593,6,30,6,2)
(25594,30,46,5,7)
(25595,57,24,7,2)
(25596,65,42,8,8)
(25597,87,32,2,1)
(25598,95,69,8,7)
(25599,42,73,2,7)
(25600,7,11,7,10)
(25601,41,17,6,4)
(25602,29,40,8,8)
(25603,30,24,8,8)
(25604,66,81,4,9)
(25605,12,36,7,1)
(25606,71,7,1,4)
(25607,47,94,2,7)
(25608,4,40,2,10)
(25609,23,5,5,1)
(25610,45,94,7,2)
(25611,84,49,8,2)
(25612,29,22,4,7)
(25613,24,2,8,9)
(25614,9,14,4,1)
(25615,7,43,3,9)
(25616,83,43,1,6)
(25617,14,5,5,9)
(25618,65,62,7,9)
(25619,77,67,4,4)
(25620,89,96,6,3)
(25621,64,59,5,1)
(25622,74,12,2,2)
(25623,21,72,7,6)
(25624,81,82,8,1)
(25625,54,34,2,8)
(25626,62,51,4,9)
(25627,17,28,7,9)
(25628,24,55,3,4)
(25629,13,89,6,7)
(25630,68,90,3,10)
(25631,27,58,3,7)
(25632,6,35,2,2)
(25633,70,53,4,9)
(25634,3,9,6,4)
(25635,38,11,6,4)
(25636,66,40,1,4)
(25637,95,9,2,8)
(25638,65,84,8,7)
(25639,42,31,4,9)
(25640,65,55,6,3)
(25641,65,10,7,1)
(25642,12,5,5,5)
(25643,29,6,5,5)
(25644,88,1,1,10)
(25645,0,91,1,5)
(25646,74,85,4,6)
(25647,15,49,4,5)
(25648,70,4,5,3)
(25649,15,82,1,7)
(25650,87,84,4,8)
(25651,40,83,2,2)
(25652,45,9,1,2)
(25653,2,5,6,8)
(25654,25,56,6,10)
(25655,82,10,4,2)
(25656,11,67,4,7)
(25657,61,45,3,8)
(25658,94,64,7,4)
(25659,10,24,3,6)
(25660,98,21,3,7)
(25661,96,41,6,3)
(25662,43,35,5,7)
(25663,45,51,5,4)
(25664,85,59,6,4)
(25665,71,48,1,4)
(25666,11,38,6,9)
(25667,62,93,1,8)
(25668,13,61,1,8)
(25669,68,22,7,10)
(25670,57,59,3,9)
(25671,9,1,4,1)
(25672,26,33,1,3)
(25673,47,93,3,1)
(25674,30,65,2,3)
(25675,57,85,7,4)
(25676,11,10,2,9)
(25677,32,71,8,2)
(25678,29,23,4,9)
(25679,91,80,8,3)
(25680,12,36,8,9)
(25681,28,38,5,5)
(25682,2,96,1,4)
(25683,46,98,6,4)
(25684,75,5,3,9)
(25685,43,92,8,1)
(25686,81,17,4,1)
(25687,97,8,4,4)
(25688,10,33,8,1)
(25689,37,84,4,2)
(25690,45,9,1,10)
(25691,73,59,2,8)
(25692,31,51,2,1)
(25693,8,14,1,7)
(25694,98,21,7,4)
(25695,96,13,5,2)
(25696,12,36,6,6)
(25697,86,37,8,9)
(25698,12,87,5,6)
(25699,12,36,7,1)
(25700,53,85,8,10)
(25701,65,26,3,4)
(25702,13,77,7,1)
(25703,90,80,7,4)
(25704,89,18,4,7)
(25705,74,3,5,10)
(25706,55,38,5,9)
(25707,47,49,7,7)
(25708,10,0,7,7)
(25709,28,1,1,2)
(25710,10,59,2,5)
(25711,27,28,7,8)
(25712,72,36,5,7)
(25713,6,10,3,8)
(25714,15,36,3,9)
(25715,86,82,1,4)
(25716,82,12,3,7)
(25717,13,23,7,3)
(25718,48,61,2,5)
(25719,89,91,5,10)
(25720,93,2,6,4)
(25721,79,78,2,8)
(25722,80,3,5,7)
(25723,51,46,4,5)
(25724,58,47,4,2)
(25725,70,64,7,9)
(25726,24,6,3,4)
(25727,63,76,3,4)
(25728,78,77,2,1)
(25729,54,78,6,10)
(25730,48,38,7,5)
(25731,84,23,1,9)
(25732,36,3,5,2)
(25733,67,71,5,3)
(25734,43,79,1,10)
(25735,20,41,3,4)
(25736,17,47,1,5)
(25737,91,36,8,8)
(25738,40,67,3,3)
(25739,57,67,8,3)
(25740,70,40,8,7)
(25741,78,86,3,10)
(25742,65,96,8,2)
(25743,36,53,7,7)
(25744,66,35,4,3)
(25745,37,59,4,8)
(25746,92,64,2,4)
(25747,30,62,1,2)
(25748,68,72,8,4)
(25749,23,63,4,5)
(25750,58,24,7,6)
(25751,43,54,5,1)
(25752,89,2,1,10)
(25753,27,57,3,2)
(25754,20,33,5,3)
(25755,61,74,4,8)
(25756,11,85,6,4)
(25757,13,38,6,8)
(25758,28,27,6,8)
(25759,47,44,5,4)
(25760,46,41,2,7)
(25761,99,94,7,1)
(25762,26,24,7,4)
(25763,64,84,8,8)
(25764,34,53,5,5)
(25765,57,63,4,6)
(25766,56,84,3,7)
(25767,27,66,7,7)
(25768,74,29,6,4)
(25769,89,36,1,2)
(25770,26,90,1,9)
(25771,39,47,4,4)
(25772,66,5,7,4)
(25773,34,39,4,8)
(25774,89,96,8,2)
(25775,27,63,6,8)
(25776,58,67,1,7)
(25777,2,94,5,1)
(25778,49,94,4,1)
(25779,40,82,4,1)
(25780,53,82,2,2)
(25781,87,35,2,7)
(25782,30,2,1,1)
(25783,31,10,5,5)
(25784,77,61,4,9)
(25785,54,28,4,10)
(25786,21,92,4,9)
(25787,39,86,1,3)
(25788,33,94,7,4)
(25789,28,21,1,8)
(25790,90,48,7,7)
(25791,58,3,1,3)
(25792,65,76,6,5)
(25793,70,52,1,9)
(25794,9,79,8,2)
(25795,30,15,4,6)
(25796,8,84,5,6)
(25797,71,40,8,5)
(25798,89,74,6,4)
(25799,43,53,3,1)
(25800,95,59,3,1)
(25801,77,80,6,9)
(25802,25,3,2,5)
(25803,19,40,1,4)
(25804,90,31,5,2)
(25805,72,22,8,10)
(25806,62,31,3,5)
(25807,50,51,7,7)
(25808,9,37,3,7)
(25809,17,96,5,2)
(25810,99,39,8,6)
(25811,45,46,5,9)
(25812,78,6,1,7)
(25813,95,79,6,10)
(25814,76,79,4,6)
(25815,30,39,3,8)
(25816,77,78,6,3)
(25817,39,63,6,6)
(25818,69,63,7,5)
(25819,9,98,3,4)
(25820,3,74,1,5)
(25821,19,8,3,6)
(25822,53,82,3,6)
(25823,20,56,8,8)
(25824,0,45,5,3)
(25825,8,22,5,8)
(25826,86,98,6,3)
(25827,95,70,5,4)
(25828,10,81,1,3)
(25829,55,16,7,7)
(25830,64,9,5,4)
(25831,31,10,7,3)
(25832,55,68,5,8)
(25833,91,46,3,3)
(25834,43,28,6,8)
(25835,64,15,2,8)
(25836,96,98,2,6)
(25837,80,59,4,2)
(25838,68,12,3,2)
(25839,22,72,7,4)
(25840,40,100,3,5)
(25841,45,79,4,1)
(25842,6,40,7,1)
(25843,55,27,1,7)
(25844,24,79,5,8)
(25845,3,21,2,6)
(25846,34,4,8,1)
(25847,43,65,7,2)
(25848,64,73,2,7)
(25849,17,16,2,9)
(25850,22,21,1,8)
(25851,48,1,4,1)
(25852,81,57,7,6)
(25853,78,19,3,9)
(25854,91,56,8,7)
(25855,20,66,3,10)
(25856,4,60,3,2)
(25857,42,54,1,10)
(25858,41,2,3,7)
(25859,3,31,4,10)
(25860,54,68,3,9)
(25861,53,54,1,6)
(25862,9,76,7,4)
(25863,57,45,2,5)
(25864,69,67,5,5)
(25865,44,54,8,4)
(25866,93,52,3,10)
(25867,11,32,6,10)
(25868,99,75,2,8)
(25869,50,41,3,6)
(25870,84,89,6,5)
(25871,33,79,4,8)
(25872,12,80,4,9)
(25873,0,53,7,5)
(25874,71,49,5,10)
(25875,81,92,8,1)
(25876,66,92,6,1)
(25877,99,56,6,6)
(25878,44,40,5,8)
(25879,85,10,6,5)
(25880,56,34,8,9)
(25881,87,86,6,5)
(25882,35,30,7,4)
(25883,21,64,7,1)
(25884,21,56,4,6)
(25885,12,76,4,7)
(25886,82,55,2,7)
(25887,31,77,2,8)
(25888,10,13,2,3)
(25889,100,57,1,5)
(25890,87,22,2,7)
(25891,87,8,2,2)
(25892,65,97,2,5)
(25893,38,95,1,3)
(25894,15,97,7,1)
(25895,39,80,5,10)
(25896,93,76,3,8)
(25897,33,29,4,1)
(25898,18,74,7,7)
(25899,48,55,1,8)
(25900,18,4,4,8)
(25901,65,19,2,5)
(25902,15,93,8,8)
(25903,72,93,8,10)
(25904,35,81,5,5)
(25905,76,13,8,10)
(25906,53,47,4,8)
(25907,1,42,6,8)
(25908,12,34,3,6)
(25909,53,50,6,8)
(25910,8,15,3,5)
(25911,7,92,8,2)
(25912,72,65,6,4)
(25913,45,29,6,10)
(25914,76,71,7,9)
(25915,79,78,1,7)
(25916,11,71,5,9)
(25917,87,90,6,4)
(25918,4,53,3,4)
(25919,10,83,8,7)
(25920,14,62,5,9)
(25921,91,68,8,6)
(25922,39,20,4,7)
(25923,98,4,8,7)
(25924,75,41,2,8)
(25925,97,1,6,5)
(25926,20,61,1,5)
(25927,43,31,2,8)
(25928,93,5,1,10)
(25929,39,37,2,2)
(25930,57,23,8,6)
(25931,27,70,7,9)
(25932,77,99,5,4)
(25933,66,82,1,10)
(25934,42,85,1,1)
(25935,15,94,4,8)
(25936,65,23,2,2)
(25937,60,38,8,8)
(25938,62,9,8,7)
(25939,45,29,1,7)
(25940,94,50,3,1)
(25941,99,35,6,5)
(25942,86,61,4,10)
(25943,20,100,8,7)
(25944,22,32,5,1)
(25945,70,35,4,6)
(25946,10,31,5,8)
(25947,26,8,3,2)
(25948,24,37,2,3)
(25949,38,22,8,4)
(25950,49,87,6,3)
(25951,86,100,2,7)
(25952,31,6,5,2)
(25953,8,50,4,1)
(25954,81,84,7,7)
(25955,92,83,3,3)
(25956,19,36,7,9)
(25957,24,33,7,2)
(25958,19,5,4,2)
(25959,4,60,1,9)
(25960,32,66,4,3)
(25961,15,32,5,4)
(25962,15,98,4,7)
(25963,80,27,3,1)
(25964,29,59,5,3)
(25965,58,36,5,9)
(25966,41,99,4,4)
(25967,24,93,8,2)
(25968,58,81,1,2)
(25969,79,87,5,5)
(25970,50,3,6,2)
(25971,97,54,3,4)
(25972,79,83,5,5)
(25973,18,68,3,2)
(25974,66,60,2,4)
(25975,52,50,3,3)
(25976,97,6,6,8)
(25977,59,83,7,10)
(25978,52,35,1,4)
(25979,55,98,7,1)
(25980,80,48,1,9)
(25981,15,82,6,7)
(25982,42,94,1,3)
(25983,43,48,3,8)
(25984,20,51,1,10)
(25985,100,82,5,1)
(25986,16,58,1,7)
(25987,21,71,1,7)
(25988,18,74,1,1)
(25989,55,87,1,2)
(25990,80,17,5,8)
(25991,31,93,6,1)
(25992,9,39,8,2)
(25993,20,17,1,2)
(25994,41,92,4,4)
(25995,62,77,7,6)
(25996,50,91,6,7)
(25997,77,27,2,8)
(25998,10,57,4,10)
(25999,15,3,5,1)
(26000,9,21,8,3)
(26001,38,25,1,7)
(26002,83,38,7,4)
(26003,81,67,2,2)
(26004,57,2,1,3)
(26005,96,2,8,6)
(26006,26,33,5,9)
(26007,2,37,4,2)
(26008,24,65,4,8)
(26009,56,72,5,8)
(26010,9,79,5,5)
(26011,11,5,6,10)
(26012,8,21,3,6)
(26013,91,76,7,4)
(26014,54,57,8,7)
(26015,89,70,4,5)
(26016,43,8,3,7)
(26017,47,81,5,7)
(26018,96,45,7,3)
(26019,32,71,4,10)
(26020,4,45,3,3)
(26021,87,25,3,3)
(26022,49,8,8,2)
(26023,44,11,5,2)
(26024,86,65,5,5)
(26025,45,56,6,5)
(26026,67,27,7,6)
(26027,98,83,3,1)
(26028,95,27,6,10)
(26029,19,79,2,10)
(26030,53,52,4,5)
(26031,63,94,1,6)
(26032,58,15,6,5)
(26033,37,72,1,10)
(26034,65,83,6,3)
(26035,32,19,4,10)
(26036,13,58,6,7)
(26037,3,61,1,5)
(26038,12,36,5,3)
(26039,30,68,1,1)
(26040,84,69,3,1)
(26041,6,65,5,3)
(26042,13,59,3,2)
(26043,78,27,7,10)
(26044,86,10,8,8)
(26045,37,88,8,2)
(26046,24,63,3,2)
(26047,31,77,1,5)
(26048,45,97,7,9)
(26049,27,57,2,9)
(26050,15,86,8,6)
(26051,13,56,2,7)
(26052,66,38,6,1)
(26053,26,29,4,1)
(26054,59,39,3,8)
(26055,15,9,8,7)
(26056,73,69,2,10)
(26057,92,32,8,1)
(26058,17,59,8,4)
(26059,14,82,7,5)
(26060,19,46,2,10)
(26061,76,98,4,3)
(26062,36,63,5,8)
(26063,39,25,2,4)
(26064,60,21,6,9)
(26065,19,84,5,1)
(26066,42,56,3,3)
(26067,37,26,8,7)
(26068,73,82,6,3)
(26069,79,62,1,1)
(26070,91,37,8,7)
(26071,62,41,8,1)
(26072,62,17,3,1)
(26073,67,64,4,9)
(26074,19,48,6,8)
(26075,75,98,5,1)
(26076,79,80,3,2)
(26077,7,8,1,1)
(26078,45,33,3,6)
(26079,40,34,8,10)
(26080,17,33,4,2)
(26081,63,98,4,5)
(26082,11,88,2,7)
(26083,85,16,1,6)
(26084,63,59,3,3)
(26085,33,88,6,9)
(26086,87,62,2,8)
(26087,62,10,6,1)
(26088,9,28,3,7)
(26089,86,17,3,2)
(26090,70,23,4,3)
(26091,18,68,4,7)
(26092,4,26,5,10)
(26093,71,76,7,3)
(26094,69,27,4,6)
(26095,72,38,6,8)
(26096,76,45,7,8)
(26097,28,23,2,9)
(26098,12,90,7,2)
(26099,58,25,1,10)
(26100,17,21,8,5)
(26101,98,32,5,5)
(26102,25,3,2,6)
(26103,42,34,1,7)
(26104,79,14,8,9)
(26105,3,29,5,3)
(26106,86,2,4,3)
(26107,94,11,6,8)
(26108,32,2,7,9)
(26109,34,5,7,6)
(26110,9,23,5,8)
(26111,24,18,3,1)
(26112,32,13,7,8)
(26113,8,13,7,3)
(26114,82,97,5,10)
(26115,74,73,6,10)
(26116,76,17,7,8)
(26117,90,96,1,3)
(26118,86,57,1,7)
(26119,42,83,1,1)
(26120,62,54,6,3)
(26121,67,26,6,8)
(26122,90,33,6,10)
(26123,72,8,6,5)
(26124,26,37,1,3)
(26125,99,23,6,5)
(26126,47,95,6,6)
(26127,77,37,1,4)
(26128,57,71,3,2)
(26129,97,72,2,8)
(26130,71,60,8,6)
(26131,68,84,4,3)
(26132,87,44,5,4)
(26133,34,20,6,6)
(26134,14,27,5,7)
(26135,30,96,4,5)
(26136,66,4,1,8)
(26137,42,11,8,6)
(26138,71,62,2,9)
(26139,12,10,2,7)
(26140,21,6,5,10)
(26141,93,85,4,8)
(26142,11,69,6,4)
(26143,64,60,7,1)
(26144,30,1,6,7)
(26145,12,38,8,7)
(26146,0,39,3,9)
(26147,50,53,1,2)
(26148,59,60,1,7)
(26149,10,25,7,6)
(26150,94,22,3,6)
(26151,48,88,2,9)
(26152,89,10,2,9)
(26153,15,0,7,5)
(26154,39,38,3,9)
(26155,92,2,2,5)
(26156,62,49,5,10)
(26157,74,25,4,1)
(26158,47,87,4,3)
(26159,40,76,1,7)
(26160,53,88,4,3)
(26161,54,79,4,10)
(26162,84,75,1,9)
(26163,77,5,2,4)
(26164,21,92,3,2)
(26165,16,2,7,5)
(26166,89,51,7,8)
(26167,26,29,8,7)
(26168,16,18,8,3)
(26169,64,94,7,7)
(26170,68,8,2,1)
(26171,81,44,1,3)
(26172,35,93,3,7)
(26173,95,22,6,7)
(26174,73,38,8,8)
(26175,67,68,1,3)
(26176,87,56,6,2)
(26177,15,80,2,6)
(26178,88,50,4,7)
(26179,94,10,4,8)
(26180,69,64,4,6)
(26181,52,61,4,9)
(26182,99,24,7,1)
(26183,92,33,7,3)
(26184,55,32,7,2)
(26185,78,22,3,8)
(26186,38,81,1,7)
(26187,57,67,1,2)
(26188,30,6,7,2)
(26189,67,68,4,4)
(26190,92,63,4,8)
(26191,62,10,6,10)
(26192,8,20,7,10)
(26193,8,74,4,5)
(26194,20,82,1,8)
(26195,49,38,8,5)
(26196,10,57,4,6)
(26197,24,100,7,9)
(26198,62,37,6,2)
(26199,13,92,7,5)
(26200,78,95,4,9)
(26201,34,22,3,9)
(26202,71,10,4,7)
(26203,14,64,6,1)
(26204,20,91,7,9)
(26205,90,40,1,1)
(26206,77,59,7,10)
(26207,16,83,8,5)
(26208,43,83,4,1)
(26209,72,46,1,10)
(26210,56,25,1,6)
(26211,89,57,1,10)
(26212,13,26,5,3)
(26213,32,47,3,1)
(26214,72,97,7,5)
(26215,79,8,5,8)
(26216,91,95,3,10)
(26217,6,93,1,3)
(26218,17,97,5,5)
(26219,20,23,1,7)
(26220,49,0,7,7)
(26221,13,23,4,1)
(26222,86,54,2,1)
(26223,62,19,4,10)
(26224,14,47,7,6)
(26225,39,51,4,2)
(26226,13,12,1,1)
(26227,36,75,8,8)
(26228,76,1,4,8)
(26229,92,21,8,10)
(26230,76,78,4,4)
(26231,97,24,8,3)
(26232,72,3,4,3)
(26233,54,12,2,6)
(26234,24,60,2,3)
(26235,34,32,3,6)
(26236,33,42,7,9)
(26237,30,3,3,7)
(26238,47,41,7,6)
(26239,65,31,1,5)
(26240,0,84,5,9)
(26241,96,11,6,8)
(26242,71,86,6,6)
(26243,17,56,4,1)
(26244,64,44,3,2)
(26245,47,41,2,1)
(26246,82,40,5,6)
(26247,37,89,7,1)
(26248,72,27,3,7)
(26249,38,9,6,3)
(26250,96,98,2,4)
(26251,19,26,6,9)
(26252,36,77,6,5)
(26253,41,42,7,9)
(26254,10,4,3,9)
(26255,86,87,6,8)
(26256,43,71,5,1)
(26257,56,26,6,2)
(26258,5,59,5,9)
(26259,21,54,8,8)
(26260,97,82,7,7)
(26261,90,57,3,5)
(26262,61,1,6,5)
(26263,88,2,1,5)
(26264,73,77,5,3)
(26265,2,30,2,8)
(26266,89,18,5,4)
(26267,38,36,1,4)
(26268,84,65,2,5)
(26269,21,56,2,9)
(26270,57,70,8,9)
(26271,72,21,7,6)
(26272,98,58,4,5)
(26273,88,51,6,5)
(26274,35,10,8,5)
(26275,46,16,1,10)
(26276,81,80,7,2)
(26277,35,74,4,2)
(26278,44,46,7,3)
(26279,67,44,8,8)
(26280,1,97,7,9)
(26281,14,70,4,6)
(26282,80,14,6,1)
(26283,31,29,1,10)
(26284,8,57,7,3)
(26285,97,69,3,5)
(26286,4,89,5,10)
(26287,81,5,6,9)
(26288,68,36,1,5)
(26289,99,73,8,8)
(26290,61,75,1,1)
(26291,62,54,4,1)
(26292,34,75,7,1)
(26293,9,88,1,8)
(26294,76,13,2,9)
(26295,85,75,2,4)
(26296,10,89,5,2)
(26297,27,39,3,8)
(26298,13,31,7,7)
(26299,85,76,1,9)
(26300,17,41,3,10)
(26301,28,87,1,8)
(26302,100,32,1,10)
(26303,74,24,7,10)
(26304,80,59,4,3)
(26305,64,13,8,4)
(26306,44,38,3,3)
(26307,81,78,6,5)
(26308,18,27,7,4)
(26309,13,61,3,3)
(26310,60,76,7,9)
(26311,100,33,1,1)
(26312,58,42,4,1)
(26313,55,79,8,3)
(26314,17,83,2,2)
(26315,60,6,3,3)
(26316,34,83,7,6)
(26317,44,39,3,7)
(26318,14,56,1,7)
(26319,89,18,4,5)
(26320,60,77,1,3)
(26321,22,66,8,4)
(26322,49,74,2,7)
(26323,46,63,1,3)
(26324,45,9,4,8)
(26325,48,19,5,8)
(26326,76,94,8,3)
(26327,12,34,6,9)
(26328,78,10,8,10)
(26329,77,32,3,5)
(26330,72,40,1,4)
(26331,2,52,8,9)
(26332,61,57,2,10)
(26333,77,60,2,8)
(26334,54,13,1,1)
(26335,47,24,7,10)
(26336,34,56,5,4)
(26337,88,27,5,3)
(26338,67,35,6,9)
(26339,87,7,7,6)
(26340,65,51,4,4)
(26341,10,94,7,7)
(26342,6,5,3,1)
(26343,96,99,4,6)
(26344,54,33,7,2)
(26345,61,42,4,1)
(26346,43,77,2,10)
(26347,51,11,8,4)
(26348,62,65,7,5)
(26349,58,80,8,8)
(26350,51,97,3,7)
(26351,95,60,7,6)
(26352,93,83,4,8)
(26353,91,55,3,10)
(26354,99,42,2,1)
(26355,19,71,5,7)
(26356,36,18,5,3)
(26357,64,53,3,5)
(26358,50,6,3,7)
(26359,66,37,3,10)
(26360,87,47,1,7)
(26361,1,23,4,4)
(26362,31,38,4,9)
(26363,8,44,5,8)
(26364,62,47,7,10)
(26365,67,61,5,10)
(26366,67,93,8,3)
(26367,17,22,6,2)
(26368,32,66,2,8)
(26369,8,98,8,7)
(26370,12,68,8,5)
(26371,64,85,8,1)
(26372,76,44,6,5)
(26373,26,94,6,6)
(26374,92,52,3,2)
(26375,75,32,5,1)
(26376,64,0,5,6)
(26377,52,60,1,6)
(26378,13,28,6,5)
(26379,12,27,2,7)
(26380,37,73,5,3)
(26381,32,50,5,1)
(26382,1,50,3,9)
(26383,82,49,8,2)
(26384,49,97,4,6)
(26385,56,46,8,4)
(26386,40,3,6,1)
(26387,98,24,4,7)
(26388,63,8,3,3)
(26389,59,45,2,7)
(26390,95,56,3,3)
(26391,4,84,6,8)
(26392,46,60,8,1)
(26393,72,41,8,5)
(26394,44,16,5,5)
(26395,41,71,5,9)
(26396,79,39,5,5)
(26397,50,16,4,1)
(26398,72,99,2,2)
(26399,48,6,5,5)
(26400,32,50,3,2)
(26401,91,31,8,2)
(26402,47,13,8,9)
(26403,84,50,6,9)
(26404,89,55,7,5)
(26405,38,29,8,10)
(26406,27,66,8,9)
(26407,38,81,2,2)
(26408,30,27,6,10)
(26409,58,57,6,4)
(26410,70,62,1,7)
(26411,11,15,2,2)
(26412,37,46,3,2)
(26413,41,84,2,8)
(26414,49,69,5,7)
(26415,15,8,6,2)
(26416,36,65,3,7)
(26417,88,52,6,4)
(26418,13,90,6,8)
(26419,71,22,8,3)
(26420,35,25,2,10)
(26421,8,65,5,2)
(26422,100,85,6,1)
(26423,94,1,2,7)
(26424,32,92,2,4)
(26425,9,19,6,9)
(26426,75,84,4,1)
(26427,72,36,8,6)
(26428,61,33,5,2)
(26429,64,25,5,9)
(26430,9,3,7,5)
(26431,71,70,3,10)
(26432,27,52,7,2)
(26433,37,29,6,4)
(26434,79,72,2,7)
(26435,7,41,6,2)
(26436,75,71,8,8)
(26437,96,97,6,5)
(26438,66,11,7,1)
(26439,47,70,5,3)
(26440,88,92,5,7)
(26441,87,36,1,10)
(26442,7,58,2,8)
(26443,65,69,6,9)
(26444,39,53,3,2)
(26445,15,11,2,5)
(26446,22,11,2,10)
(26447,47,53,7,4)
(26448,44,53,7,9)
(26449,89,27,8,5)
(26450,51,40,4,3)
(26451,76,26,7,2)
(26452,45,65,6,2)
(26453,42,53,7,5)
(26454,30,55,5,8)
(26455,7,75,7,9)
(26456,27,3,2,9)
(26457,30,6,8,9)
(26458,12,89,4,1)
(26459,81,49,4,5)
(26460,13,16,1,5)
(26461,35,23,2,9)
(26462,78,50,8,4)
(26463,24,86,8,2)
(26464,55,81,7,5)
(26465,53,44,5,2)
(26466,32,25,7,5)
(26467,75,54,5,8)
(26468,70,20,2,2)
(26469,43,26,3,9)
(26470,76,42,5,4)
(26471,94,71,5,9)
(26472,17,50,3,7)
(26473,95,62,6,8)
(26474,54,20,3,7)
(26475,74,7,7,7)
(26476,95,90,7,2)
(26477,16,14,1,10)
(26478,22,94,1,4)
(26479,31,75,1,9)
(26480,91,96,3,6)
(26481,23,86,6,1)
(26482,5,48,3,10)
(26483,21,86,1,7)
(26484,75,67,1,10)
(26485,47,76,1,2)
(26486,69,6,4,7)
(26487,47,48,5,1)
(26488,9,99,3,10)
(26489,50,65,3,9)
(26490,79,12,5,9)
(26491,98,19,8,10)
(26492,52,0,4,4)
(26493,76,11,7,10)
(26494,84,18,6,5)
(26495,66,91,6,3)
(26496,55,89,7,8)
(26497,19,14,4,5)
(26498,27,91,5,10)
(26499,9,44,4,10)
(26500,10,26,5,3)
(26501,3,92,3,4)
(26502,76,39,7,10)
(26503,96,51,1,4)
(26504,5,88,3,7)
(26505,1,11,2,8)
(26506,68,17,3,5)
(26507,27,82,3,6)
(26508,74,28,1,7)
(26509,86,52,3,7)
(26510,57,48,2,9)
(26511,66,16,6,8)
(26512,3,54,2,5)
(26513,31,15,8,10)
(26514,32,85,5,6)
(26515,32,44,8,3)
(26516,38,53,7,8)
(26517,72,14,5,5)
(26518,28,19,6,3)
(26519,35,81,4,6)
(26520,1,25,5,6)
(26521,40,41,4,7)
(26522,92,72,4,2)
(26523,16,62,6,7)
(26524,81,45,8,2)
(26525,25,62,6,7)
(26526,82,60,1,7)
(26527,6,43,1,9)
(26528,34,97,2,2)
(26529,37,13,7,3)
(26530,78,17,1,9)
(26531,80,11,2,2)
(26532,21,4,8,3)
(26533,17,70,8,4)
(26534,15,47,2,5)
(26535,34,23,1,2)
(26536,29,33,8,2)
(26537,12,27,2,10)
(26538,11,64,2,6)
(26539,75,81,4,7)
(26540,51,30,2,1)
(26541,66,76,4,5)
(26542,90,92,1,1)
(26543,81,31,8,4)
(26544,31,53,7,7)
(26545,81,14,8,1)
(26546,78,60,5,1)
(26547,6,62,1,8)
(26548,59,25,1,6)
(26549,67,33,1,2)
(26550,92,77,4,6)
(26551,75,100,6,2)
(26552,18,55,3,6)
(26553,69,80,2,10)
(26554,6,3,2,8)
(26555,32,77,6,9)
(26556,1,93,7,2)
(26557,93,86,8,4)
(26558,28,36,6,1)
(26559,1,69,7,1)
(26560,91,55,5,2)
(26561,34,6,7,9)
(26562,10,34,1,9)
(26563,10,55,8,2)
(26564,47,45,3,3)
(26565,97,69,5,4)
(26566,4,77,8,2)
(26567,45,68,1,4)
(26568,22,41,4,8)
(26569,48,31,6,3)
(26570,65,48,8,2)
(26571,2,30,2,3)
(26572,75,31,1,7)
